client_id,cutoff_date,target_next_recurring_merchant
U008330,2025-10-01,cloud
U008331,2025-10-01,software
U008332,2025-10-01,insurance
U008333,2025-10-01,gym
U008334,2025-10-01,gym
U008335,2025-10-01,software
U008336,2025-10-01,insurance
U008337,2025-10-01,software
U008338,2025-10-01,mobile
U008339,2025-10-01,none
U008340,2025-10-01,none
U008341,2025-10-01,insurance
U008342,2025-10-01,software
U008343,2025-10-01,none
U008344,2025-10-01,music
U008345,2025-10-01,software
U008346,2025-10-01,software
U008347,2025-10-01,none
U008348,2025-10-01,software
U008349,2025-10-01,none
U008350,2025-10-01,none
U008351,2025-10-01,software
U008352,2025-10-01,insurance
U008353,2025-10-01,none
U008354,2025-10-01,gym
U008355,2025-10-01,none
U008356,2025-10-01,music
U008357,2025-10-01,mobile
U008358,2025-10-01,mobile
U008359,2025-10-01,none
U008360,2025-10-01,none
U008361,2025-10-01,none
U008362,2025-10-01,streaming
U008363,2025-10-01,none
U008364,2025-10-01,none
U008365,2025-10-01,mobile
U008366,2025-10-01,none
U008367,2025-10-01,cloud
U008368,2025-10-01,none
U008369,2025-10-01,insurance
U008370,2025-10-01,none
U008371,2025-10-01,none
U008372,2025-10-01,software
U008373,2025-10-01,none
U008374,2025-10-01,streaming
U008375,2025-10-01,none
U008376,2025-10-01,none
U008377,2025-10-01,none
U008378,2025-10-01,music
U008379,2025-10-01,none
U008380,2025-10-01,mobile
U008381,2025-10-01,mobile
U008382,2025-10-01,music
U008383,2025-10-01,insurance
U008384,2025-10-01,gym
U008385,2025-10-01,software
U008386,2025-10-01,gym
U008387,2025-10-01,none
U008388,2025-10-01,cloud
U008389,2025-10-01,software
U008390,2025-10-01,mobile
U008391,2025-10-01,cloud
U008392,2025-10-01,none
U008393,2025-10-01,cloud
U008394,2025-10-01,insurance
U008395,2025-10-01,music
U008396,2025-10-01,mobile
U008397,2025-10-01,mobile
U008398,2025-10-01,none
U008399,2025-10-01,gym
U008400,2025-10-01,mobile
U008401,2025-10-01,none
U008402,2025-10-01,insurance
U008403,2025-10-01,streaming
U008404,2025-10-01,gym
U008405,2025-10-01,none
U008406,2025-10-01,streaming
U008407,2025-10-01,none
U008408,2025-10-01,gym
U008409,2025-10-01,none
U008410,2025-10-01,insurance
U008411,2025-10-01,music
U008412,2025-10-01,gym
U008413,2025-10-01,cloud
U008414,2025-10-01,gym
U008415,2025-10-01,none
U008416,2025-10-01,insurance
U008417,2025-10-01,insurance
U008418,2025-10-01,streaming
U008419,2025-10-01,software
U008420,2025-10-01,cloud
U008421,2025-10-01,streaming
U008422,2025-10-01,streaming
U008423,2025-10-01,none
U008424,2025-10-01,insurance
U008425,2025-10-01,gym
U008426,2025-10-01,insurance
U008427,2025-10-01,streaming
U008428,2025-10-01,insurance
U008429,2025-10-01,cloud
U008430,2025-10-01,none
U008431,2025-10-01,none
U008432,2025-10-01,mobile
U008433,2025-10-01,mobile
U008434,2025-10-01,none
U008435,2025-10-01,streaming
U008436,2025-10-01,gym
U008437,2025-10-01,insurance
U008438,2025-10-01,gym
U008439,2025-10-01,none
U008440,2025-10-01,software
U008441,2025-10-01,none
U008442,2025-10-01,software
U008443,2025-10-01,music
U008444,2025-10-01,streaming
U008445,2025-10-01,none
U008446,2025-10-01,none
U008447,2025-10-01,streaming
U008448,2025-10-01,music
U008449,2025-10-01,streaming
U008450,2025-10-01,mobile
U008451,2025-10-01,mobile
U008452,2025-10-01,software
U008453,2025-10-01,streaming
U008454,2025-10-01,music
U008455,2025-10-01,cloud
U008456,2025-10-01,none
U008457,2025-10-01,insurance
U008458,2025-10-01,gym
U008459,2025-10-01,software
U008460,2025-10-01,cloud
U008461,2025-10-01,gym
U008462,2025-10-01,streaming
U008463,2025-10-01,insurance
U008464,2025-10-01,gym
U008465,2025-10-01,none
U008466,2025-10-01,music
U008467,2025-10-01,none
U008468,2025-10-01,mobile
U008469,2025-10-01,none
U008470,2025-10-01,none
U008471,2025-10-01,software
U008472,2025-10-01,mobile
U008473,2025-10-01,gym
U008474,2025-10-01,mobile
U008475,2025-10-01,insurance
U008476,2025-10-01,software
U008477,2025-10-01,music
U008478,2025-10-01,gym
U008479,2025-10-01,cloud
U008480,2025-10-01,software
U008481,2025-10-01,insurance
U008482,2025-10-01,insurance
U008483,2025-10-01,software
U008484,2025-10-01,mobile
U008485,2025-10-01,music
U008486,2025-10-01,software
U008487,2025-10-01,mobile
U008488,2025-10-01,streaming
U008489,2025-10-01,streaming
U008490,2025-10-01,none
U008491,2025-10-01,none
U008492,2025-10-01,none
U008493,2025-10-01,none
U008494,2025-10-01,none
U008495,2025-10-01,music
U008496,2025-10-01,mobile
U008497,2025-10-01,mobile
U008498,2025-10-01,none
U008499,2025-10-01,none
U008500,2025-10-01,gym
U008501,2025-10-01,none
U008502,2025-10-01,none
U008503,2025-10-01,none
U008504,2025-10-01,none
U008505,2025-10-01,insurance
U008506,2025-10-01,streaming
U008507,2025-10-01,none
U008508,2025-10-01,none
U008509,2025-10-01,software
U008510,2025-10-01,software
U008511,2025-10-01,gym
U008512,2025-10-01,insurance
U008513,2025-10-01,streaming
U008514,2025-10-01,none
U008515,2025-10-01,insurance
U008516,2025-10-01,software
U008517,2025-10-01,cloud
U008518,2025-10-01,cloud
U008519,2025-10-01,gym
U008520,2025-10-01,software
U008521,2025-10-01,streaming
U008522,2025-10-01,none
U008523,2025-10-01,none
U008524,2025-10-01,none
U008525,2025-10-01,music
U008526,2025-10-01,none
U008527,2025-10-01,none
U008528,2025-10-01,none
U008529,2025-10-01,insurance
U008530,2025-10-01,none
U008531,2025-10-01,none
U008532,2025-10-01,insurance
U008533,2025-10-01,software
U008534,2025-10-01,none
U008535,2025-10-01,none
U008536,2025-10-01,insurance
U008537,2025-10-01,music
U008538,2025-10-01,streaming
U008539,2025-10-01,mobile
U008540,2025-10-01,none
U008541,2025-10-01,insurance
U008542,2025-10-01,none
U008543,2025-10-01,none
U008544,2025-10-01,mobile
U008545,2025-10-01,none
U008546,2025-10-01,none
U008547,2025-10-01,software
U008548,2025-10-01,software
U008549,2025-10-01,music
U008550,2025-10-01,software
U008551,2025-10-01,mobile
U008552,2025-10-01,none
U008553,2025-10-01,software
U008554,2025-10-01,none
U008555,2025-10-01,gym
U008556,2025-10-01,gym
U008557,2025-10-01,mobile
U008558,2025-10-01,none
U008559,2025-10-01,insurance
U008560,2025-10-01,music
U008561,2025-10-01,none
U008562,2025-10-01,insurance
U008563,2025-10-01,none
U008564,2025-10-01,software
U008565,2025-10-01,none
U008566,2025-10-01,none
U008567,2025-10-01,mobile
U008568,2025-10-01,software
U008569,2025-10-01,none
U008570,2025-10-01,music
U008571,2025-10-01,none
U008572,2025-10-01,none
U008573,2025-10-01,none
U008574,2025-10-01,insurance
U008575,2025-10-01,mobile
U008576,2025-10-01,none
U008577,2025-10-01,mobile
U008578,2025-10-01,cloud
U008579,2025-10-01,cloud
U008580,2025-10-01,music
U008581,2025-10-01,cloud
U008582,2025-10-01,software
U008583,2025-10-01,none
U008584,2025-10-01,none
U008585,2025-10-01,cloud
U008586,2025-10-01,software
U008587,2025-10-01,none
U008588,2025-10-01,music
U008589,2025-10-01,streaming
U008590,2025-10-01,cloud
U008591,2025-10-01,none
U008592,2025-10-01,cloud
U008593,2025-10-01,insurance
U008594,2025-10-01,none
U008595,2025-10-01,music
U008596,2025-10-01,cloud
U008597,2025-10-01,none
U008598,2025-10-01,none
U008599,2025-10-01,music
U008600,2025-10-01,cloud
U008601,2025-10-01,none
U008602,2025-10-01,none
U008603,2025-10-01,insurance
U008604,2025-10-01,gym
U008605,2025-10-01,none
U008606,2025-10-01,gym
U008607,2025-10-01,software
U008608,2025-10-01,music
U008609,2025-10-01,none
U008610,2025-10-01,none
U008611,2025-10-01,cloud
U008612,2025-10-01,mobile
U008613,2025-10-01,mobile
U008614,2025-10-01,insurance
U008615,2025-10-01,insurance
U008616,2025-10-01,none
U008617,2025-10-01,software
U008618,2025-10-01,mobile
U008619,2025-10-01,gym
U008620,2025-10-01,cloud
U008621,2025-10-01,cloud
U008622,2025-10-01,none
U008623,2025-10-01,music
U008624,2025-10-01,insurance
U008625,2025-10-01,mobile
U008626,2025-10-01,none
U008627,2025-10-01,none
U008628,2025-10-01,mobile
U008629,2025-10-01,insurance
U008630,2025-10-01,cloud
U008631,2025-10-01,none
U008632,2025-10-01,mobile
U008633,2025-10-01,gym
U008634,2025-10-01,gym
U008635,2025-10-01,streaming
U008636,2025-10-01,none
U008637,2025-10-01,gym
U008638,2025-10-01,cloud
U008639,2025-10-01,streaming
U008640,2025-10-01,none
U008641,2025-10-01,none
U008642,2025-10-01,streaming
U008643,2025-10-01,cloud
U008644,2025-10-01,none
U008645,2025-10-01,none
U008646,2025-10-01,mobile
U008647,2025-10-01,none
U008648,2025-10-01,music
U008649,2025-10-01,none
U008650,2025-10-01,none
U008651,2025-10-01,gym
U008652,2025-10-01,software
U008653,2025-10-01,none
U008654,2025-10-01,none
U008655,2025-10-01,gym
U008656,2025-10-01,software
U008657,2025-10-01,mobile
U008658,2025-10-01,none
U008659,2025-10-01,music
U008660,2025-10-01,mobile
U008661,2025-10-01,mobile
U008662,2025-10-01,none
U008663,2025-10-01,music
U008664,2025-10-01,none
U008665,2025-10-01,mobile
U008666,2025-10-01,none
U008667,2025-10-01,music
U008668,2025-10-01,insurance
U008669,2025-10-01,cloud
U008670,2025-10-01,none
U008671,2025-10-01,none
U008672,2025-10-01,gym
U008673,2025-10-01,none
U008674,2025-10-01,none
U008675,2025-10-01,gym
U008676,2025-10-01,none
U008677,2025-10-01,gym
U008678,2025-10-01,none
U008679,2025-10-01,none
U008680,2025-10-01,none
U008681,2025-10-01,none
U008682,2025-10-01,mobile
U008683,2025-10-01,none
U008684,2025-10-01,insurance
U008685,2025-10-01,software
U008686,2025-10-01,cloud
U008687,2025-10-01,none
U008688,2025-10-01,none
U008689,2025-10-01,none
U008690,2025-10-01,gym
U008691,2025-10-01,insurance
U008692,2025-10-01,software
U008693,2025-10-01,music
U008694,2025-10-01,insurance
U008695,2025-10-01,none
U008696,2025-10-01,none
U008697,2025-10-01,mobile
U008698,2025-10-01,insurance
U008699,2025-10-01,cloud
U008700,2025-10-01,mobile
U008701,2025-10-01,none
U008702,2025-10-01,none
U008703,2025-10-01,streaming
U008704,2025-10-01,none
U008705,2025-10-01,insurance
U008706,2025-10-01,mobile
U008707,2025-10-01,streaming
U008708,2025-10-01,cloud
U008709,2025-10-01,none
U008710,2025-10-01,streaming
U008711,2025-10-01,cloud
U008712,2025-10-01,streaming
U008713,2025-10-01,music
U008714,2025-10-01,cloud
U008715,2025-10-01,insurance
U008716,2025-10-01,cloud
U008717,2025-10-01,cloud
U008718,2025-10-01,cloud
U008719,2025-10-01,cloud
U008720,2025-10-01,streaming
U008721,2025-10-01,software
U008722,2025-10-01,streaming
U008723,2025-10-01,streaming
U008724,2025-10-01,mobile
U008725,2025-10-01,insurance
U008726,2025-10-01,none
U008727,2025-10-01,none
U008728,2025-10-01,music
U008729,2025-10-01,software
U008730,2025-10-01,none
U008731,2025-10-01,none
U008732,2025-10-01,cloud
U008733,2025-10-01,music
U008734,2025-10-01,none
U008735,2025-10-01,none
U008736,2025-10-01,music
U008737,2025-10-01,cloud
U008738,2025-10-01,gym
U008739,2025-10-01,none
U008740,2025-10-01,cloud
U008741,2025-10-01,none
U008742,2025-10-01,none
U008743,2025-10-01,gym
U008744,2025-10-01,cloud
U008745,2025-10-01,none
U008746,2025-10-01,music
U008747,2025-10-01,cloud
U008748,2025-10-01,gym
U008749,2025-10-01,none
U008750,2025-10-01,insurance
U008751,2025-10-01,mobile
U008752,2025-10-01,mobile
U008753,2025-10-01,software
U008754,2025-10-01,none
U008755,2025-10-01,cloud
U008756,2025-10-01,insurance
U008757,2025-10-01,mobile
U008758,2025-10-01,cloud
U008759,2025-10-01,gym
U008760,2025-10-01,gym
U008761,2025-10-01,none
U008762,2025-10-01,gym
U008763,2025-10-01,streaming
U008764,2025-10-01,streaming
U008765,2025-10-01,none
U008766,2025-10-01,none
U008767,2025-10-01,streaming
U008768,2025-10-01,music
U008769,2025-10-01,none
U008770,2025-10-01,none
U008771,2025-10-01,mobile
U008772,2025-10-01,cloud
U008773,2025-10-01,music
U008774,2025-10-01,none
U008775,2025-10-01,mobile
U008776,2025-10-01,software
U008777,2025-10-01,none
U008778,2025-10-01,streaming
U008779,2025-10-01,music
U008780,2025-10-01,none
U008781,2025-10-01,none
U008782,2025-10-01,software
U008783,2025-10-01,none
U008784,2025-10-01,mobile
U008785,2025-10-01,none
U008786,2025-10-01,mobile
U008787,2025-10-01,software
U008788,2025-10-01,gym
U008789,2025-10-01,software
U008790,2025-10-01,software
U008791,2025-10-01,none
U008792,2025-10-01,none
U008793,2025-10-01,software
U008794,2025-10-01,none
U008795,2025-10-01,mobile
U008796,2025-10-01,cloud
U008797,2025-10-01,software
U008798,2025-10-01,none
U008799,2025-10-01,none
U008800,2025-10-01,cloud
U008801,2025-10-01,cloud
U008802,2025-10-01,software
U008803,2025-10-01,streaming
U008804,2025-10-01,insurance
U008805,2025-10-01,none
U008806,2025-10-01,none
U008807,2025-10-01,none
U008808,2025-10-01,insurance
U008809,2025-10-01,none
U008810,2025-10-01,none
U008811,2025-10-01,gym
U008812,2025-10-01,insurance
U008813,2025-10-01,none
U008814,2025-10-01,none
U008815,2025-10-01,none
U008816,2025-10-01,music
U008817,2025-10-01,software
U008818,2025-10-01,none
U008819,2025-10-01,streaming
U008820,2025-10-01,none
U008821,2025-10-01,cloud
U008822,2025-10-01,none
U008823,2025-10-01,insurance
U008824,2025-10-01,streaming
U008825,2025-10-01,gym
U008826,2025-10-01,mobile
U008827,2025-10-01,music
U008828,2025-10-01,none
U008829,2025-10-01,mobile
U008830,2025-10-01,none
U008831,2025-10-01,gym
U008832,2025-10-01,software
U008833,2025-10-01,insurance
U008834,2025-10-01,none
U008835,2025-10-01,mobile
U008836,2025-10-01,insurance
U008837,2025-10-01,none
U008838,2025-10-01,software
U008839,2025-10-01,none
U008840,2025-10-01,insurance
U008841,2025-10-01,gym
U008842,2025-10-01,software
U008843,2025-10-01,insurance
U008844,2025-10-01,insurance
U008845,2025-10-01,gym
U008846,2025-10-01,none
U008847,2025-10-01,insurance
U008848,2025-10-01,music
U008849,2025-10-01,insurance
U008850,2025-10-01,gym
U008851,2025-10-01,music
U008852,2025-10-01,insurance
U008853,2025-10-01,streaming
U008854,2025-10-01,gym
U008855,2025-10-01,none
U008856,2025-10-01,streaming
U008857,2025-10-01,insurance
U008858,2025-10-01,none
U008859,2025-10-01,none
U008860,2025-10-01,none
U008861,2025-10-01,music
U008862,2025-10-01,music
U008863,2025-10-01,mobile
U008864,2025-10-01,none
U008865,2025-10-01,music
U008866,2025-10-01,none
U008867,2025-10-01,mobile
U008868,2025-10-01,insurance
U008869,2025-10-01,none
U008870,2025-10-01,gym
U008871,2025-10-01,insurance
U008872,2025-10-01,none
U008873,2025-10-01,cloud
U008874,2025-10-01,none
U008875,2025-10-01,none
U008876,2025-10-01,gym
U008877,2025-10-01,none
U008878,2025-10-01,none
U008879,2025-10-01,cloud
U008880,2025-10-01,gym
U008881,2025-10-01,gym
U008882,2025-10-01,software
U008883,2025-10-01,gym
U008884,2025-10-01,music
U008885,2025-10-01,none
U008886,2025-10-01,none
U008887,2025-10-01,gym
U008888,2025-10-01,mobile
U008889,2025-10-01,software
U008890,2025-10-01,cloud
U008891,2025-10-01,none
U008892,2025-10-01,software
U008893,2025-10-01,none
U008894,2025-10-01,insurance
U008895,2025-10-01,none
U008896,2025-10-01,none
U008897,2025-10-01,none
U008898,2025-10-01,mobile
U008899,2025-10-01,gym
U008900,2025-10-01,streaming
U008901,2025-10-01,mobile
U008902,2025-10-01,none
U008903,2025-10-01,none
U008904,2025-10-01,none
U008905,2025-10-01,mobile
U008906,2025-10-01,mobile
U008907,2025-10-01,gym
U008908,2025-10-01,none
U008909,2025-10-01,music
U008910,2025-10-01,none
U008911,2025-10-01,none
U008912,2025-10-01,software
U008913,2025-10-01,gym
U008914,2025-10-01,none
U008915,2025-10-01,cloud
U008916,2025-10-01,none
U008917,2025-10-01,none
U008918,2025-10-01,software
U008919,2025-10-01,none
U008920,2025-10-01,none
U008921,2025-10-01,none
U008922,2025-10-01,none
U008923,2025-10-01,mobile
U008924,2025-10-01,gym
U008925,2025-10-01,cloud
U008926,2025-10-01,streaming
U008927,2025-10-01,mobile
U008928,2025-10-01,software
U008929,2025-10-01,software
U008930,2025-10-01,none
U008931,2025-10-01,mobile
U008932,2025-10-01,cloud
U008933,2025-10-01,none
U008934,2025-10-01,none
U008935,2025-10-01,none
U008936,2025-10-01,none
U008937,2025-10-01,gym
U008938,2025-10-01,cloud
U008939,2025-10-01,gym
U008940,2025-10-01,insurance
U008941,2025-10-01,none
U008942,2025-10-01,cloud
U008943,2025-10-01,none
U008944,2025-10-01,mobile
U008945,2025-10-01,streaming
U008946,2025-10-01,none
U008947,2025-10-01,music
U008948,2025-10-01,mobile
U008949,2025-10-01,none
U008950,2025-10-01,streaming
U008951,2025-10-01,software
U008952,2025-10-01,streaming
U008953,2025-10-01,mobile
U008954,2025-10-01,streaming
U008955,2025-10-01,streaming
U008956,2025-10-01,cloud
U008957,2025-10-01,streaming
U008958,2025-10-01,insurance
U008959,2025-10-01,none
U008960,2025-10-01,insurance
U008961,2025-10-01,music
U008962,2025-10-01,software
U008963,2025-10-01,none
U008964,2025-10-01,mobile
U008965,2025-10-01,cloud
U008966,2025-10-01,insurance
U008967,2025-10-01,mobile
U008968,2025-10-01,music
U008969,2025-10-01,none
U008970,2025-10-01,insurance
U008971,2025-10-01,cloud
U008972,2025-10-01,gym
U008973,2025-10-01,cloud
U008974,2025-10-01,music
U008975,2025-10-01,none
U008976,2025-10-01,mobile
U008977,2025-10-01,none
U008978,2025-10-01,software
U008979,2025-10-01,gym
U008980,2025-10-01,cloud
U008981,2025-10-01,none
U008982,2025-10-01,gym
U008983,2025-10-01,none
U008984,2025-10-01,mobile
U008985,2025-10-01,music
U008986,2025-10-01,none
U008987,2025-10-01,mobile
U008988,2025-10-01,none
U008989,2025-10-01,none
U008990,2025-10-01,software
U008991,2025-10-01,music
U008992,2025-10-01,none
U008993,2025-10-01,streaming
U008994,2025-10-01,mobile
U008995,2025-10-01,none
U008996,2025-10-01,none
U008997,2025-10-01,streaming
U008998,2025-10-01,streaming
U008999,2025-10-01,cloud
U009000,2025-10-01,insurance
U009001,2025-10-01,none
U009002,2025-10-01,mobile
U009003,2025-10-01,cloud
U009004,2025-10-01,none
U009005,2025-10-01,none
U009006,2025-10-01,none
U009007,2025-10-01,software
U009008,2025-10-01,none
U009009,2025-10-01,insurance
U009010,2025-10-01,software
U009011,2025-10-01,software
U009012,2025-10-01,none
U009013,2025-10-01,none
U009014,2025-10-01,gym
U009015,2025-10-01,music
U009016,2025-10-01,gym
U009017,2025-10-01,streaming
U009018,2025-10-01,none
U009019,2025-10-01,software
U009020,2025-10-01,none
U009021,2025-10-01,cloud
U009022,2025-10-01,cloud
U009023,2025-10-01,streaming
U009024,2025-10-01,none
U009025,2025-10-01,software
U009026,2025-10-01,none
U009027,2025-10-01,gym
U009028,2025-10-01,cloud
U009029,2025-10-01,cloud
U009030,2025-10-01,music
U009031,2025-10-01,insurance
U009032,2025-10-01,none
U009033,2025-10-01,music
U009034,2025-10-01,music
U009035,2025-10-01,mobile
U009036,2025-10-01,gym
U009037,2025-10-01,none
U009038,2025-10-01,none
U009039,2025-10-01,music
U009040,2025-10-01,none
U009041,2025-10-01,software
U009042,2025-10-01,mobile
U009043,2025-10-01,software
U009044,2025-10-01,insurance
U009045,2025-10-01,none
U009046,2025-10-01,insurance
U009047,2025-10-01,music
U009048,2025-10-01,music
U009049,2025-10-01,mobile
U009050,2025-10-01,streaming
U009051,2025-10-01,software
U009052,2025-10-01,none
U009053,2025-10-01,software
U009054,2025-10-01,none
U009055,2025-10-01,software
U009056,2025-10-01,cloud
U009057,2025-10-01,music
U009058,2025-10-01,none
U009059,2025-10-01,streaming
U009060,2025-10-01,music
U009061,2025-10-01,none
U009062,2025-10-01,gym
U009063,2025-10-01,music
U009064,2025-10-01,none
U009065,2025-10-01,music
U009066,2025-10-01,software
U009067,2025-10-01,gym
U009068,2025-10-01,streaming
U009069,2025-10-01,none
U009070,2025-10-01,none
U009071,2025-10-01,mobile
U009072,2025-10-01,none
U009073,2025-10-01,mobile
U009074,2025-10-01,music
U009075,2025-10-01,mobile
U009076,2025-10-01,cloud
U009077,2025-10-01,cloud
U009078,2025-10-01,insurance
U009079,2025-10-01,software
U009080,2025-10-01,none
U009081,2025-10-01,insurance
U009082,2025-10-01,none
